u,v,key,osmid,highway,lanes,maxspeed,oneway,ref,reversed,length,geometry,name,bridge,access,tunnel,junction
83897279,331853587,0,"[660071380, 660071252]",tertiary,2,,FALSE,,FALSE,385.5632532,"LINESTRING (-73.5334779 41.3780934, -73.5334102 41.3781067, -73.5333309 41.3781254, -73.5332626 41.3781432, -73.5331985 41.3781616, -73.5331373 41.3781823, -73.533079 41.3782057, -73.533021 41.3782326, -73.5329648 41.3782621, -73.5329092 41.3782944, -73.5328607 41.3783261, -73.5328123 41.3783634, -73.532764 41.3784034, -73.5327194 41.3784441, -73.5326657 41.3784946, -73.5324936 41.378662, -73.5324356 41.3787157, -73.5323752 41.3787675, -73.5323172 41.3788136, -73.5322594 41.3788552, -73.5322036 41.3788933, -73.5321439 41.3789319, -73.5320855 41.3789676, -73.5320247 41.3790041, -73.5319677 41.3790354, -73.5319058 41.3790669, -73.5318378 41.3790991, -73.5317649 41.3791314, -73.5316955 41.3791598, -73.5316204 41.3791884, -73.5315388 41.3792173, -73.5314523 41.3792448, -73.5313825 41.3792656, -73.5313044 41.3792861, -73.5312227 41.3793057, -73.5311328 41.379325, -73.530671 41.3794135, -73.5305581 41.3794366, -73.5304836 41.379454, -73.5304182 41.3794706, -73.5303546 41.3794892, -73.5302926 41.3795095, -73.5302327 41.3795304, -73.5301835 41.3795504, -73.530131 41.3795762, -73.5300749 41.3796078, -73.5300206 41.379641, -73.5299703 41.3796754, -73.5299261 41.3797085, -73.5298818 41.379744, -73.5298413 41.3797794, -73.5298036 41.3798145, -73.5297679 41.3798502, -73.5297356 41.3798849, -73.529705 41.379921)",Woodland Road,,,,
83897279,887293177,0,"[660071258, 1301181771]",secondary,2,"['35 mph', '25 mph']",FALSE,,TRUE,580.2824536,"LINESTRING (-73.5334779 41.3780934, -73.5335388 41.3782741, -73.5335563 41.3783238, -73.5335751 41.3783718, -73.5335945 41.3784176, -73.5336155 41.3784622, -73.5336377 41.378503, -73.5336622 41.3785457, -73.5336891 41.3785865, -73.5337169 41.3786256, -73.5337463 41.3786628, -73.5337826 41.3787048, -73.5338217 41.3787466, -73.5338591 41.3787835, -73.5338973 41.3788199, -73.533941 41.3788606, -73.5339893 41.3789046, -73.5341205 41.3790221, -73.5342494 41.3791356, -73.5342889 41.3791712, -73.5343429 41.3792209, -73.5343867 41.3792618, -73.5344248 41.3792994, -73.5344646 41.379339, -73.5345032 41.3793802, -73.5345432 41.3794237, -73.5345814 41.3794675, -73.5346171 41.3795105, -73.5346536 41.3795583, -73.5346901 41.3796074, -73.534727 41.3796572, -73.5347895 41.3797475, -73.5348394 41.3798241, -73.5348829 41.3798934, -73.534936 41.3799814, -73.5352388 41.3804851, -73.535424 41.3807879, -73.535477 41.3808731, -73.5355435 41.3809762, -73.5356029 41.3810659, -73.5356694 41.3811628, -73.5358123 41.3813663, -73.5359453 41.3815504, -73.5362826 41.3820248, -73.5363403 41.3821094, -73.5365031 41.3823612, -73.5365523 41.3824347, -73.5367238 41.3826767)",Saw Mill Road,,,,
83898210,2025981771,0,10163824,residential,,,FALSE,,TRUE,76.3547567,"LINESTRING (-73.5163468 41.39388, -73.5163899 41.393932, -73.5164161 41.3939517, -73.5164485 41.3939678, -73.5164854 41.3939817, -73.5165347 41.3939909, -73.516601 41.3939875, -73.5167335 41.3939655, -73.5168475 41.3939447, -73.5169461 41.3939343, -73.5170175 41.3939336, -73.5170941 41.3939341, -73.5171927 41.3939333)",Old Mill Plain Road,,,,
83898210,84041947,0,"[660071370, 774908042, 196028429]",primary,2,,FALSE,US 6;US 202,"[False, True]",163.5204497,"LINESTRING (-73.5163468 41.39388, -73.5167356 41.3937111, -73.5172187 41.3935013, -73.5177262 41.3932794, -73.5180422 41.3931418)",Mill Plain Road,yes,,,
83898210,84037108,0,774908042,primary,2,,FALSE,US 6;US 202,TRUE,246.0496348,"LINESTRING (-73.5163468 41.39388, -73.5162259 41.3939304, -73.5160663 41.393997, -73.5157965 41.3941002, -73.5155229 41.3941857, -73.5152648 41.3942611, -73.5149831 41.394322, -73.5148624 41.3943451, -73.5146854 41.3943733, -73.5144863 41.394399, -73.5143357 41.3944174, -73.5141446 41.3944366, -73.5140578 41.3944459, -73.5139552 41.3944546, -73.5138506 41.3944603, -73.5137207 41.3944639, -73.5135401 41.3944657)",Mill Plain Road,,,,
83898283,83897272,0,"[151542545, 10183866, 192029076]",tertiary,,30 mph,TRUE,,FALSE,282.8031796,"LINESTRING (-73.5180527 41.3917576, -73.5178181 41.3915729, -73.517772 41.391535, -73.5177185 41.3914922, -73.5176721 41.3914525, -73.5176233 41.3914091, -73.5175794 41.391367, -73.5175345 41.3913214, -73.5174908 41.3912743, -73.5174527 41.3912294, -73.5174166 41.391185, -73.5173793 41.3911355, -73.5173445 41.3910889, -73.5173102 41.3910383, -73.5172775 41.3909885, -73.5172479 41.3909398, -73.5172217 41.390893, -73.5171928 41.3908378, -73.5171718 41.3907963, -73.517146 41.3907534, -73.5171235 41.3907068, -73.5171039 41.3906569, -73.5167931 41.3898578, -73.5166489 41.3894891)",Old Ridgebury Road,yes,,,
83898609,83984254,0,660071250,secondary,,,FALSE,,FALSE,27.67932965,"LINESTRING (-73.4752261 41.3802678, -73.4754947 41.3801217)",Backus Avenue,,,,
83898609,83898618,0,"[660071321, 660071322]",secondary,,,FALSE,,TRUE,126.8854964,"LINESTRING (-73.4752261 41.3802678, -73.4746065 41.3805959, -73.4742804 41.3807633, -73.4741341 41.3808365, -73.4739684 41.3809085)","['Backus Avenue', 'Park Avenue']",,,,
83898609,94406890,0,"[10670474, 938632911]",tertiary,,35 mph,FALSE,,FALSE,395.7441468,"LINESTRING (-73.4752261 41.3802678, -73.4751719 41.3802052, -73.4751319 41.3801436, -73.474753 41.3791859, -73.4744076 41.3782542, -73.4742988 41.3778911, -73.4742059 41.3775331, -73.4741574 41.377351, -73.4741285 41.377174, -73.4740663 41.3768283)",Sugar Hollow Road,,,,
83898618,83898609,0,"[660071321, 660071322]",secondary,,,FALSE,,FALSE,126.8854964,"LINESTRING (-73.4739684 41.3809085, -73.4741341 41.3808365, -73.4742804 41.3807633, -73.4746065 41.3805959, -73.4752261 41.3802678)","['Backus Avenue', 'Park Avenue']",,,,
83898618,83944020,0,660071322,secondary,,,FALSE,,TRUE,106.2406951,"LINESTRING (-73.4739684 41.3809085, -73.4738298 41.380954, -73.4736592 41.3809952, -73.4734953 41.3810274, -73.4733244 41.3810504, -73.4731445 41.3810668, -73.4729474 41.3810798, -73.4727268 41.3810854)",Park Avenue,,,,
83898755,2026024923,0,10163869,motorway_link,3,,TRUE,,FALSE,285.6557118,"LINESTRING (-73.4513574 41.4117699, -73.4521638 41.411556, -73.4534685 41.4111433, -73.4545324 41.410808)",,,,,
83898755,1895700832,0,"[192037513, 122981996, 151308222, 122981999]",motorway,"['4', '3']",55 mph,TRUE,I 84;US 6;US 7;US 202,FALSE,1124.905843,"LINESTRING (-73.4513574 41.4117699, -73.4522496 41.4114411, -73.4526243 41.4112922, -73.4530029 41.4111339, -73.4533813 41.4109651, -73.4536792 41.4108322, -73.4542886 41.4105361, -73.4546792 41.4103374, -73.4550135 41.4101567, -73.4553014 41.4099954, -73.455595 41.409827, -73.4558952 41.4096465, -73.4561904 41.4094648, -73.456477 41.409283, -73.4567888 41.409073, -73.4571038 41.4088528, -73.4574146 41.4086256, -73.4577111 41.4084004, -73.4580169 41.4081563, -73.4583104 41.4079164, -73.4586295 41.4076463, -73.4589263 41.4073795, -73.4591978 41.4071207, -73.4609228 41.4054433, -73.461274 41.4051022)",,yes,,,
83898759,333780233,0,1370358306,secondary,4,30 mph,FALSE,CT 37,FALSE,20.21195642,"LINESTRING (-73.4553512 41.4108198, -73.4554239 41.4109932)",North Street,,,,
83898759,83943116,0,1370358307,secondary,4,30 mph,FALSE,CT 37,TRUE,39.01621959,"LINESTRING (-73.4553512 41.4108198, -73.4552956 41.4105606, -73.4552825 41.4104728)",North Street,,,,
83899807,83896466,0,10163972,residential,,,FALSE,,FALSE,55.67191677,"LINESTRING (-73.4290611 41.442255, -73.4284705 41.4424888)",Princess Pine Lane,,,,
83899807,84015895,0,10178890,residential,,,FALSE,,TRUE,35.77068947,"LINESTRING (-73.4290611 41.442255, -73.4292406 41.4425472)",Candlewood Park,,,,
83899807,84015898,0,10178890,residential,,,FALSE,,FALSE,61.84545014,"LINESTRING (-73.4290611 41.442255, -73.4289978 41.4421233, -73.4287805 41.4417403)",Candlewood Park,,,,
83899809,83896466,0,10163972,residential,,,FALSE,,TRUE,74.83106965,"LINESTRING (-73.4276539 41.4427684, -73.4284705 41.4424888)",Princess Pine Lane,,,,
83899834,83893713,0,10163977,residential,,,FALSE,,TRUE,382.5217017,"LINESTRING (-73.4958372 41.3601305, -73.4955916 41.3605294, -73.4951455 41.3612539, -73.4950821 41.3613569, -73.4950259 41.3614218, -73.4948431 41.3614966, -73.4946077 41.3616311, -73.4944391 41.3617445, -73.494359 41.3618259, -73.4943301 41.3618553, -73.4942599 41.3619792, -73.4942036 41.3621639, -73.4941931 41.3622799, -73.4942001 41.3624065, -73.4942353 41.3625515, -73.4942985 41.3626544, -73.4943828 41.3627519, -73.4945866 41.3629339, -73.4947307 41.3630289)",Marc Road,,,,
83900032,83944020,0,"[292814015, 660071323, 292814019, 10168975]",residential,2,,FALSE,,FALSE,946.3616831,"LINESTRING (-73.4750299 41.3885042, -73.4750372 41.3874566, -73.4750423 41.3863943, -73.4750461 41.3856057, -73.4750369 41.3854032, -73.475036 41.3853825, -73.475018 41.3851572, -73.4749883 41.3849419, -73.4749597 41.3847733, -73.4749539 41.3847392, -73.4749098 41.3845437, -73.4748492 41.3843293, -73.4746015 41.3835904, -73.4745335 41.3833874, -73.4745175 41.3833379, -73.4744585 41.3831547, -73.4743909 41.3829087, -73.4743612 41.382773, -73.4743333 41.3826333, -73.4743221 41.382564, -73.4743136 41.3825114, -73.4743107 41.3823997, -73.4743261 41.382238, -73.4743464 41.3821488, -73.4744168 41.3818642, -73.4744242 41.3817706, -73.47441 41.3816813, -73.474379 41.3815946, -73.4743259 41.3815084, -73.474252 41.3814338, -73.4741597 41.3813703, -73.4740516 41.3813169, -73.4739443 41.3812823, -73.4738935 41.3812755, -73.4738333 41.3812675, -73.4737063 41.381264, -73.4730111 41.3813184, -73.4729185 41.3813157, -73.4728395 41.3812943, -73.4727907 41.3812549, -73.4727579 41.3811989, -73.4727268 41.3810854)",Segar Street,yes,,,
83900032,2017653096,0,30296842,primary,4,,FALSE,US 6;US 202,TRUE,174.2938801,"LINESTRING (-73.4750299 41.3885042, -73.4752821 41.3884593, -73.4755279 41.3884099, -73.4757887 41.3883455, -73.4760565 41.3882697, -73.4763093 41.3881874, -73.4765351 41.3881041, -73.4767476 41.3880193, -73.4769613 41.3879265)",Lake Avenue,,,,
83900032,2017662535,0,171439201,motorway_link,1,,TRUE,US 6;US 202,FALSE,578.0257194,"LINESTRING (-73.4750299 41.3885042, -73.4750077 41.3885808, -73.475003 41.3886173, -73.4749998 41.3904418, -73.4750123 41.3905319, -73.475039 41.3906144, -73.4750902 41.390701, -73.4751588 41.3907839, -73.4752584 41.3908617, -73.4753735 41.3909176, -73.4765729 41.3913256, -73.4767015 41.3913732, -73.4768274 41.3914322, -73.4769394 41.3915004, -73.4770408 41.3915787, -73.4771324 41.3916578, -73.4772122 41.391742, -73.4772872 41.3918374, -73.4773729 41.3919533, -73.4778313 41.3926806)",,,,,
83900032,83972319,0,660071389,primary,,,FALSE,,TRUE,64.5754635,"LINESTRING (-73.4750299 41.3885042, -73.4747808 41.388535, -73.4745101 41.3885636, -73.4742636 41.3885856)",Lake Avenue,,,,
83900081,331418654,0,10164009,residential,,,TRUE,,FALSE,69.79855265,"LINESTRING (-73.480432 41.3849026, -73.4804182 41.3849455, -73.4804291 41.3849938, -73.4804547 41.3850394, -73.4804753 41.3850853, -73.480489 41.3851251, -73.4804986 41.3851687, -73.4805002 41.3852093, -73.4804952 41.3852548, -73.4804805 41.3852997, -73.480464 41.385343, -73.4804504 41.3853708, -73.4804361 41.3854048, -73.4804238 41.3854389, -73.480402 41.3855103)",Ethan Allen Drive,,,,
83900081,84008433,0,"[700397716, 51715045]",primary,"['4', '2']",,FALSE,US 6;US 202,FALSE,326.981504,"LINESTRING (-73.480432 41.3849026, -73.4803142 41.3849436, -73.4802457 41.3849713, -73.4801713 41.3850039, -73.4800914 41.3850416, -73.47994 41.3851256, -73.4797927 41.3852201, -73.4796594 41.3853271, -73.4795423 41.3854336, -73.4794456 41.3855405, -73.4793624 41.3856454, -73.4792807 41.3857739, -73.4791202 41.3860624, -73.4790563 41.3861637, -73.4789669 41.3862983, -73.478871 41.3864214, -73.4787524 41.3865602, -73.4786653 41.3866562, -73.4786321 41.3866936, -73.478516 41.3868143, -73.4783856 41.3869416, -73.4782529 41.3870678, -73.4782077 41.3871065, -73.4781029 41.3871962)",Lake Avenue Extension,,,,
83900081,94391408,0,700397716,primary,2,,FALSE,US 6;US 202,TRUE,666.6048307,"LINESTRING (-73.480432 41.3849026, -73.4805499 41.3848674, -73.4806183 41.3848496, -73.4807207 41.3848241, -73.4809425 41.3847803, -73.4811625 41.3847471, -73.4814612 41.384713, -73.4818871 41.3846644, -73.4819122 41.3846615, -73.4824507 41.3846026, -73.4826921 41.3845958, -73.4829557 41.3846025, -73.4832057 41.384622, -73.4834728 41.3846588, -73.4837305 41.3847134, -73.4839851 41.38479, -73.4842256 41.3848778, -73.484462 41.3849754, -73.4846785 41.3850785, -73.484889 41.3851863, -73.4853704 41.3854574, -73.4859906 41.3858157, -73.4864577 41.3860848, -73.4866396 41.3861797, -73.4868245 41.3862624, -73.4870319 41.3863418, -73.4872454 41.3864149, -73.4874396 41.3864763, -73.4876449 41.3865339)",Lake Avenue Extension,,,,
83900290,977374693,0,10173607,tertiary,,,FALSE,,TRUE,284.741944,"LINESTRING (-73.445645 41.33186, -73.4470363 41.3322556, -73.4477036 41.3324534, -73.4479898 41.3325898, -73.4482268 41.3327371, -73.448605 41.3330457)",West Redding Road,,,,
83900503,83973819,0,10177608,residential,,,FALSE,,FALSE,83.2955587,"LINESTRING (-73.4664917 41.4041997, -73.4660979 41.4035113)",Parker Street,,,,
83900503,84033694,0,1025377707,residential,,,FALSE,,FALSE,78.41006663,"LINESTRING (-73.4664917 41.4041997, -73.4666608 41.4041529, -73.46738 41.4039689)",Cowperthwaite Street,,,,
83900503,84020160,0,1025377707,residential,,,FALSE,,TRUE,147.156498,"LINESTRING (-73.4664917 41.4041997, -73.4651768 41.4045577, -73.4649375 41.4046175, -73.46483 41.4046444)",Cowperthwaite Street,,,,
83901090,6679705037,0,710452732,residential,,,FALSE,,FALSE,73.96461349,"LINESTRING (-73.4318144 41.4454599, -73.4309479 41.4456034)",Southview Drive,,,,
83901090,84040607,0,10164106,residential,,,FALSE,,TRUE,328.5562564,"LINESTRING (-73.4318144 41.4454599, -73.4316316 41.4452814, -73.4314421 41.4450741, -73.4312226 41.4446909, -73.4305594 41.4433138, -73.4302533 41.4427623)",Southview Avenue,,,,
83901090,2554233427,0,10183708,residential,,,FALSE,,FALSE,82.3320187,"LINESTRING (-73.4318144 41.4454599, -73.4321359 41.4458188, -73.4323531 41.4460804)",Clearview Avenue,,,,
83901600,95298868,0,"[192037504, 192037516, 192037497, 151308213, 151308214, 151308217, 122982010]",motorway,3,55 mph,TRUE,I 84;US 6;US 7;US 202,FALSE,1892.186353,"LINESTRING (-73.4521322 41.411279, -73.4517539 41.4114248, -73.4513885 41.4115578, -73.451263 41.4116017, -73.4510038 41.4116923, -73.4507329 41.4117808, -73.4504347 41.4118723, -73.4502621 41.4119216, -73.4498557 41.4120319, -73.4494547 41.4121393, -73.4490606 41.412239, -73.4486552 41.4123354, -73.4482289 41.4124271, -73.4478262 41.4125075, -73.4473842 41.4125885, -73.4431598 41.4133523, -73.4427348 41.4134335, -73.4423122 41.4135189, -73.441896 41.4136051, -73.4414735 41.4136991, -73.441057 41.413794, -73.4406505 41.413892, -73.4402366 41.4139913, -73.4398138 41.4140973, -73.4376004 41.4146816, -73.4371296 41.4148073, -73.4312161 41.4163922, -73.4306519 41.4165402, -73.4305977 41.416554)",,yes,,,
83901703,333987052,0,10186688,residential,2,,FALSE,,FALSE,616.0891609,"LINESTRING (-73.491346 41.3772883, -73.4919264 41.3768565, -73.4923298 41.3765602, -73.4926044 41.3764056, -73.4926588 41.3763677, -73.4927246 41.3763219, -73.4928362 41.3761609, -73.4929735 41.375826, -73.4930765 41.3756328, -73.4932482 41.3754395, -73.4935743 41.3752399, -73.4939176 41.3750144, -73.4942095 41.3747697, -73.4944584 41.3745056, -73.4947073 41.3741192, -73.494863 41.3739668, -73.4956011 41.3734193, -73.4958758 41.3732518, -73.4960646 41.3731488)",Ye Olde Road,,,,
83901703,331864494,0,166903516,tertiary,2,30 mph,FALSE,,FALSE,202.7333002,"LINESTRING (-73.491346 41.3772883, -73.4914364 41.3773415, -73.491745 41.3775235, -73.4919306 41.377633, -73.4923023 41.3778433, -73.4923941 41.3778945, -73.4932825 41.3783893)",Kenosia Avenue,,,,
83901703,3581232502,0,166903516,tertiary,2,30 mph,FALSE,,TRUE,80.99618681,"LINESTRING (-73.491346 41.3772883, -73.4911066 41.3771479, -73.4910001 41.3770854, -73.4905812 41.3768397)",Kenosia Avenue,,,,
83901878,84034592,0,10181959,residential,,,FALSE,,TRUE,89.62385022,"LINESTRING (-73.4847865 41.4493681, -73.4849541 41.4494065, -73.4851607 41.4494235, -73.4853682 41.4494576, -73.4854943 41.4494677, -73.4855962 41.4494596, -73.4858376 41.4494094)",Wellington Court Drive,,,,
83901880,83901881,0,10164189,residential,,,FALSE,,FALSE,39.28527875,"LINESTRING (-73.4647267 41.4085335, -73.4647655 41.4088856)",Grace Street,,,,
83901880,84036190,0,10187013,residential,,,FALSE,,FALSE,95.13339269,"LINESTRING (-73.4647267 41.4085335, -73.4635871 41.4085714)",Ventura Drive,,,,
83901880,84022840,0,10182852,residential,,,FALSE,,FALSE,121.9097082,"LINESTRING (-73.4647267 41.4085335, -73.4646844 41.4081745, -73.4646514 41.4079963, -73.4646063 41.4077888, -73.4644914 41.4074539)",Grace Street,,,,
83901880,83972569,0,10187013,residential,,,FALSE,,TRUE,100.2378083,"LINESTRING (-73.4647267 41.4085335, -73.4654881 41.4085384, -73.4659028 41.408427)",Ventura Drive,,,,
83901881,83901880,0,10164189,residential,,,FALSE,,TRUE,39.28527875,"LINESTRING (-73.4647655 41.4088856, -73.4647267 41.4085335)",Grace Street,,,,
83902009,83942268,0,10168836,residential,,,FALSE,,FALSE,474.356758,"LINESTRING (-73.4730414 41.4423217, -73.4732065 41.4423279, -73.4732647 41.4423112, -73.4735889 41.4421531, -73.4738131 41.4420821, -73.4740235 41.442036, -73.4746737 41.4419893, -73.4752037 41.441944, -73.4753609 41.441891, -73.4755929 41.4417668, -73.4764518 41.4411822, -73.4765812 41.4410931, -73.4768964 41.4408761, -73.4770942 41.4407021, -73.4771559 41.4406408, -73.4772736 41.4404928, -73.4776008 41.4401441)",Peck Road,,,,
83902009,332073054,0,10183573,residential,,,FALSE,,FALSE,201.050897,"LINESTRING (-73.4730414 41.4423217, -73.472908 41.442285, -73.4724263 41.4422365, -73.4721676 41.4422315, -73.4719114 41.4422622, -73.4717225 41.4422622, -73.4715337 41.4422108, -73.4713792 41.4421207, -73.471281 41.4420178, -73.4712102 41.4418834, -73.4711167 41.4416551)",Kevin Drive,,,,
83902009,83980037,0,1346950054,secondary,,,FALSE,CT 37,FALSE,334.0084361,"LINESTRING (-73.4730414 41.4423217, -73.4729992 41.4425504, -73.47295 41.442802, -73.4728847 41.4430879, -73.4728235 41.4433559, -73.4728163 41.4433874, -73.472659 41.4440765, -73.4725637 41.4444939, -73.4725364 41.4446134, -73.472477 41.4448733, -73.4724 41.4452865)",Pembroke Road,,,,
83902009,332073372,0,1346950054,secondary,,,FALSE,CT 37,TRUE,1113.374347,"LINESTRING (-73.4730414 41.4423217, -73.4730894 41.4419321, -73.4731184 41.4416958, -73.473158 41.4413466, -73.4732078 41.4407428, -73.4733007 41.439695, -73.4733447 41.4390516, -73.4733876 41.4384918, -73.4734454 41.4375513, -73.4734705 41.4370969, -73.4735176 41.4364932, -73.4735894 41.4356471, -73.4736421 41.4349538, -73.4736618 41.4346323, -73.4736788 41.4344256, -73.4737095 41.4340135, -73.473741 41.4336077, -73.4737487 41.4335055, -73.4737434 41.4333559, -73.4737267 41.4332606, -73.4737017 41.4331915, -73.4736604 41.4331068, -73.47361 41.4330307, -73.4734799 41.4328842, -73.4732739 41.4326844, -73.4730704 41.4324752)",Pembroke Road,,,,
83902943,94392476,0,"[43352471, 186741458, 186741461, 463308895]",motorway_link,1,,TRUE,,FALSE,705.9080019,"LINESTRING (-73.4751128 41.3823647, -73.4752861 41.3827018, -73.4755098 41.3831461, -73.4755473 41.3832171, -73.4755877 41.3832881, -73.4756361 41.3833632, -73.4756897 41.3834409, -73.4757529 41.383524, -73.4758249 41.3836102, -73.4759038 41.3836981, -73.4759857 41.3837812, -73.4761031 41.3838796, -73.4762635 41.3840105, -73.4764385 41.3841381, -73.4766142 41.3842486, -73.4768039 41.384355, -73.4769863 41.3844446, -73.4771892 41.384533, -73.4774058 41.3846121, -73.4776128 41.3846763, -73.4778068 41.3847283, -73.4780209 41.3847731, -73.4782334 41.3848093, -73.4784403 41.3848354, -73.4786191 41.3848499, -73.4787916 41.3848553, -73.4789903 41.384852, -73.4791831 41.3848417, -73.4793831 41.384822, -73.4795702 41.3847922, -73.4797477 41.3847536, -73.4799267 41.384706, -73.4800984 41.3846546, -73.4804878 41.3845257, -73.4808163 41.3844241, -73.4817462 41.3841535)",,yes,,,
83902943,83994457,0,"[463308896, 127349599]",motorway,2,50 mph,TRUE,US 7,FALSE,656.208642,"LINESTRING (-73.4751128 41.3823647, -73.4752438 41.3826914, -73.475313 41.3828655, -73.4754313 41.3831741, -73.4755028 41.3833865, -73.4755603 41.3835934, -73.4756097 41.3838038, -73.4756533 41.3840243, -73.4756857 41.3842434, -73.4757105 41.3844605, -73.4757232 41.3846825, -73.4757284 41.3848999, -73.4757689 41.387324, -73.475785 41.3875471, -73.475804 41.3877641, -73.4758402 41.3882106)",,yes,,,
83903055,1895700835,0,"[192592865, 151308042, 10164299, 44227173]",motorway_link,1,,TRUE,,FALSE,658.3321401,"LINESTRING (-73.4187926 41.4166764, -73.4194714 41.4171296, -73.4197201 41.4172831, -73.419806 41.417334, -73.4200531 41.4174763, -73.42019 41.4175582, -73.4202438 41.417592, -73.4202954 41.4176248, -73.4203486 41.4176601, -73.4203995 41.4176957, -73.4204488 41.4177318, -73.4204984 41.4177696, -73.4205402 41.4178029, -73.4205801 41.4178369, -73.4206531 41.4179024, -73.4207172 41.417964, -73.4207765 41.4180262, -73.4208261 41.4180804, -73.420882 41.4181471, -73.4209326 41.4182115, -73.4209813 41.4182803, -73.4210252 41.4183497, -73.4210637 41.4184173, -73.4210983 41.4184848, -73.4211335 41.4185592, -73.4211667 41.4186352, -73.4211965 41.4187154, -73.4212186 41.4187829, -73.4212378 41.4188533, -73.4212546 41.4189284, -73.4212684 41.4190027, -73.4212782 41.4190714, -73.4212858 41.4191501, -73.4212899 41.4192192, -73.4212907 41.4192941, -73.4212882 41.4193701, -73.4212819 41.4194474, -73.4212733 41.4195195, -73.4212599 41.4195975, -73.4212434 41.4196729, -73.4212207 41.4197536, -73.4211986 41.4198237, -73.4211712 41.4198966, -73.4211433 41.4199638, -73.4211116 41.42003, -73.421081 41.4200881, -73.4210446 41.4201524, -73.4210075 41.4202129, -73.4209619 41.4202805, -73.4209161 41.4203432, -73.4208689 41.4204016, -73.4208245 41.4204539, -73.4207653 41.4205199, -73.4207114 41.4205751, -73.4206495 41.4206337, -73.4205941 41.4206847, -73.4205334 41.4207392, -73.4204626 41.4207987, -73.4203942 41.4208513, -73.4203165 41.4209076, -73.4200251 41.421113, -73.419607 41.4214179)",,yes,,,
83903055,83994485,0,"[151308046, 151308048, 121501139, 128565790, 128565791]",motorway,2,55 mph,TRUE,I 84;US 6,FALSE,854.451702,"LINESTRING (-73.4187926 41.4166764, -73.4197631 41.4172444, -73.419825 41.4172821, -73.419941 41.4173496, -73.4200531 41.4174141, -73.4201717 41.4174808, -73.4202895 41.4175452, -73.4204106 41.4176093, -73.4205315 41.4176705, -73.420679 41.417741, -73.4207779 41.4177858, -73.4209061 41.4178413, -73.4210345 41.4178936, -73.4211662 41.4179455, -73.421296 41.4179941, -73.4214278 41.4180393, -73.4215623 41.4180839, -73.4216976 41.4181259, -73.4218361 41.4181662, -73.4219739 41.418202, -73.4221108 41.4182345, -73.4222558 41.4182685, -73.4223946 41.4182989, -73.4225348 41.4183256, -73.4226788 41.4183504, -73.422823 41.4183734, -73.4229653 41.4183933, -73.4231107 41.4184119, -73.4232554 41.4184272, -73.4234 41.4184405, -73.4235464 41.4184505, -73.4236883 41.4184588, -73.4238375 41.4184658, -73.4239814 41.4184704, -73.4241267 41.4184718, -73.4242753 41.4184705, -73.4243061 41.4184699, -73.4244215 41.4184662, -73.4245654 41.4184597, -73.424652 41.4184547, -73.4247107 41.4184504, -73.4248548 41.4184389, -73.4249998 41.4184255, -73.4251423 41.4184094, -73.4252924 41.4183897, -73.4254304 41.4183685, -73.4255734 41.4183437, -73.4257175 41.4183168, -73.4258574 41.4182883, -73.4259963 41.4182577, -73.4261363 41.4182251, -73.4262755 41.4181902, -73.4264124 41.4181524, -73.4265443 41.4181144, -73.4266822 41.418071, -73.4281718 41.4175783)",,yes,,,
83903140,83903158,0,167644033,residential,,,FALSE,,FALSE,11.75606776,"LINESTRING (-73.42603 41.4195079, -73.4259012 41.4195509)",Cambridge Drive,,,,
83903140,1790245658,0,167644033,residential,,,FALSE,,TRUE,174.943715,"LINESTRING (-73.42603 41.4195079, -73.4264176 41.4193845, -73.426564 41.4193472, -73.4267177 41.4193453, -73.4268791 41.4193863, -73.427103 41.4195132, -73.4272593 41.4195796, -73.4274155 41.4195933, -73.4275691 41.4195718, -73.4277149 41.4194898, -73.4278712 41.4193511)",Cambridge Drive,,,,
83903143,83903140,0,10164307,residential,,,TRUE,,FALSE,45.03124551,"LINESTRING (-73.4262606 41.4198741, -73.42603 41.4195079)",Eaton Court,,,,
83903143,83903160,0,10164555,residential,,,FALSE,,TRUE,11.43678232,"LINESTRING (-73.4262606 41.4198741, -73.4261372 41.419919)",Eaton Court,,,,
83903143,83905539,0,10164555,residential,,,FALSE,,FALSE,301.7305782,"LINESTRING (-73.4262606 41.4198741, -73.4265141 41.4198005, -73.4267633 41.4198248, -73.4269241 41.4199279, -73.4270308 41.4200687, -73.4271078 41.4203255, -73.4270967 41.4219792, -73.4270305 41.4220466)",Eaton Court,,,,
83903158,83903160,0,10164309,residential,,,TRUE,,FALSE,45.41565192,"LINESTRING (-73.4259012 41.4195509, -73.4261372 41.419919)",Eaton Court,,,,
83903158,83903140,0,167644033,residential,,,FALSE,,TRUE,11.75606776,"LINESTRING (-73.4259012 41.4195509, -73.42603 41.4195079)",Cambridge Drive,,,,
