osmid,y,x,street_count,highway,ref,geometry
84014004,41.4125226,-73.4790993,1,,,POINT (-73.4790993 41.4125226)
84014310,41.3791982,-73.456363,3,,,POINT (-73.456363 41.3791982)
84014376,41.389003,-73.461741,3,,,POINT (-73.461741 41.389003)
84014382,41.3831525,-73.4644804,3,,,POINT (-73.4644804 41.3831525)
84015104,41.3972702,-73.4855841,1,turning_circle,,POINT (-73.4855841 41.3972702)
84015205,41.3805249,-73.4488871,3,,,POINT (-73.4488871 41.3805249)
84015207,41.3813235,-73.449651,1,,,POINT (-73.449651 41.3813235)
84015229,41.3927213,-73.450377,3,,,POINT (-73.450377 41.3927213)
84015333,41.4103552,-73.4640004,3,,,POINT (-73.4640004 41.4103552)
84015334,41.410158,-73.4658555,1,,,POINT (-73.4658555 41.410158)
84015474,41.3842495,-73.4669099,1,,,POINT (-73.4669099 41.3842495)
84015531,41.3976401,-73.4512683,4,traffic_signals,,POINT (-73.4512683 41.3976401)
84015534,41.3995598,-73.4537994,4,traffic_signals,,POINT (-73.4537994 41.3995598)
84015537,41.4027145,-73.4560396,4,,,POINT (-73.4560396 41.4027145)
84015796,41.4440423,-73.5187161,3,,,POINT (-73.5187161 41.4440423)
84015895,41.4425472,-73.4292406,1,,,POINT (-73.4292406 41.4425472)
84015898,41.4417403,-73.4287805,3,,,POINT (-73.4287805 41.4417403)
84015941,41.4478512,-73.4729489,3,,,POINT (-73.4729489 41.4478512)
84015942,41.4482882,-73.4697131,3,,,POINT (-73.4697131 41.4482882)
84016092,41.3895454,-73.455109,3,,,POINT (-73.455109 41.3895454)
84016094,41.3891897,-73.4566941,3,,,POINT (-73.4566941 41.3891897)
84016349,41.3993522,-73.446996,4,,,POINT (-73.446996 41.3993522)
84016351,41.3980002,-73.4468804,1,,,POINT (-73.4468804 41.3980002)
84016435,41.3891622,-73.5106129,3,,,POINT (-73.5106129 41.3891622)
84016445,41.3886497,-73.5053261,3,,,POINT (-73.5053261 41.3886497)
84016802,41.39641,-73.4390131,4,stop,,POINT (-73.4390131 41.39641)
84017038,41.3994713,-73.4420779,3,traffic_signals,,POINT (-73.4420779 41.3994713)
84017039,41.4010294,-73.442962,3,,,POINT (-73.442962 41.4010294)
84017290,41.4039505,-73.4558508,4,,,POINT (-73.4558508 41.4039505)
84017301,41.4117205,-73.453634,3,,,POINT (-73.453634 41.4117205)
84017569,41.3972269,-73.4394421,4,traffic_signals,,POINT (-73.4394421 41.3972269)
84017584,41.395443,-73.5159047,4,,,POINT (-73.5159047 41.395443)
84017655,41.4034292,-73.4501134,1,,,POINT (-73.4501134 41.4034292)
84018089,41.3994842,-73.4398377,4,traffic_signals,,POINT (-73.4398377 41.3994842)
84018091,41.4012096,-73.440533,3,,,POINT (-73.440533 41.4012096)
84018093,41.4018856,-73.4410909,3,,,POINT (-73.4410909 41.4018856)
84018095,41.402543,-73.4416252,3,,,POINT (-73.4416252 41.402543)
84018097,41.4034887,-73.4424041,4,traffic_signals,,POINT (-73.4424041 41.4034887)
84018099,41.4048697,-73.4475413,3,traffic_signals,,POINT (-73.4475413 41.4048697)
84018103,41.4063713,-73.4368844,3,,,POINT (-73.4368844 41.4063713)
84018126,41.451174,-73.4740239,3,,,POINT (-73.4740239 41.451174)
84018128,41.4516526,-73.4705545,3,,,POINT (-73.4705545 41.4516526)
84018230,41.4037714,-73.5209359,3,,,POINT (-73.5209359 41.4037714)
84018248,41.4033175,-73.5179185,3,,,POINT (-73.5179185 41.4033175)
84018776,41.4420116,-73.518346,1,,,POINT (-73.518346 41.4420116)
84019004,41.4220468,-73.4954252,3,,,POINT (-73.4954252 41.4220468)
84019005,41.4259908,-73.497638,1,turning_circle,,POINT (-73.497638 41.4259908)
84019194,41.4021865,-73.4590351,3,,,POINT (-73.4590351 41.4021865)
84019197,41.4028883,-73.4550182,3,,,POINT (-73.4550182 41.4028883)
84019317,41.4257164,-73.458703,1,,,POINT (-73.458703 41.4257164)
84019319,41.3760879,-73.4643566,3,,,POINT (-73.4643566 41.3760879)
84019321,41.3754245,-73.4638931,3,,,POINT (-73.4638931 41.3754245)
84019326,41.3740784,-73.4636957,3,,,POINT (-73.4636957 41.3740784)
84019412,41.4424125,-73.4467584,4,,,POINT (-73.4467584 41.4424125)
84019413,41.445154,-73.4480975,1,,,POINT (-73.4480975 41.445154)
84019617,41.3900025,-73.4400687,3,,,POINT (-73.4400687 41.3900025)
84019830,41.3638464,-73.4893196,3,,,POINT (-73.4893196 41.3638464)
84019831,41.3635088,-73.4896464,3,,,POINT (-73.4896464 41.3635088)
84019838,41.3623643,-73.488775,3,,,POINT (-73.488775 41.3623643)
84019855,41.3594282,-73.4851801,4,,,POINT (-73.4851801 41.3594282)
84019862,41.3588337,-73.4829439,4,,,POINT (-73.4829439 41.3588337)
84019876,41.3606158,-73.4803456,3,,,POINT (-73.4803456 41.3606158)
84020158,41.4011099,-73.4642955,3,,,POINT (-73.4642955 41.4011099)
84020160,41.4046444,-73.46483,3,,,POINT (-73.46483 41.4046444)
84020211,41.4198455,-73.4101761,3,,,POINT (-73.4101761 41.4198455)
84020222,41.3901884,-73.4478274,3,,,POINT (-73.4478274 41.3901884)
84020223,41.3912785,-73.4452173,1,,,POINT (-73.4452173 41.3912785)
84020382,41.4334044,-73.435551,3,,,POINT (-73.435551 41.4334044)
84020629,41.3929012,-73.4699784,3,,,POINT (-73.4699784 41.3929012)
84020663,41.3919342,-73.4755511,3,,,POINT (-73.4755511 41.3919342)
84020665,41.3917282,-73.4758944,1,,,POINT (-73.4758944 41.3917282)
84021450,41.4249429,-73.4849969,3,turning_circle,,POINT (-73.4849969 41.4249429)
84021658,41.3880172,-73.5062289,3,,,POINT (-73.5062289 41.3880172)
84021664,41.428793,-73.4506384,1,,,POINT (-73.4506384 41.428793)
84021780,41.4085016,-73.4179925,1,,,POINT (-73.4179925 41.4085016)
84022018,41.3945877,-73.4687586,1,,,POINT (-73.4687586 41.3945877)
84022054,41.4069908,-73.4437774,3,,,POINT (-73.4437774 41.4069908)
84022429,41.3791596,-73.455024,1,,,POINT (-73.455024 41.3791596)
84022464,41.409146,-73.4374774,3,,,POINT (-73.4374774 41.409146)
84022466,41.413093,-73.4392945,3,,,POINT (-73.4392945 41.413093)
84022467,41.4139147,-73.4394635,1,,,POINT (-73.4394635 41.4139147)
84022744,41.3882882,-73.4566941,3,,,POINT (-73.4566941 41.3882882)
84022747,41.387451,-73.4563279,1,,,POINT (-73.4563279 41.387451)
84022839,41.4076464,-73.4633064,3,,,POINT (-73.4633064 41.4076464)
84022840,41.4074539,-73.4644914,3,,,POINT (-73.4644914 41.4074539)
84023131,41.3960789,-73.4122606,3,,,POINT (-73.4122606 41.3960789)
84023959,41.419095,-73.4425303,3,,,POINT (-73.4425303 41.419095)
84023961,41.4199535,-73.4431262,1,turning_circle,,POINT (-73.4431262 41.4199535)
84024439,41.3913706,-73.5027228,3,,,POINT (-73.5027228 41.3913706)
84025343,41.4474472,-73.4460277,1,,,POINT (-73.4460277 41.4474472)
84025748,41.4448124,-73.4303285,1,,,POINT (-73.4303285 41.4448124)
84025856,41.3999799,-73.4527123,4,traffic_signals,,POINT (-73.4527123 41.3999799)
84025858,41.4006688,-73.45097,3,,,POINT (-73.45097 41.4006688)
84025860,41.4010165,-73.4500945,3,,,POINT (-73.4500945 41.4010165)
84025862,41.4017311,-73.4480088,3,traffic_signals,,POINT (-73.4480088 41.4017311)
84025864,41.4021239,-73.4467214,3,traffic_signals,,POINT (-73.4467214 41.4021239)
84025866,41.4023942,-73.4448245,3,,,POINT (-73.4448245 41.4023942)
84025870,41.4046879,-73.4378892,3,,,POINT (-73.4378892 41.4046879)
84025892,41.4315136,-73.4488487,1,,,POINT (-73.4488487 41.4315136)
84026434,41.4507901,-73.4656186,1,,,POINT (-73.4656186 41.4507901)
84026748,41.383622,-73.4414407,3,,,POINT (-73.4414407 41.383622)
84026764,41.3997128,-73.4664927,3,,,POINT (-73.4664927 41.3997128)
84027724,41.4049355,-73.4601766,3,,,POINT (-73.4601766 41.4049355)
84028650,41.4267464,-73.4811887,3,,,POINT (-73.4811887 41.4267464)
84028916,41.3973836,-73.4603483,4,,,POINT (-73.4603483 41.3973836)
84029177,41.3917293,-73.4493715,4,traffic_signals,,POINT (-73.4493715 41.3917293)
84029248,41.4140975,-73.4326623,3,,,POINT (-73.4326623 41.4140975)
84029249,41.4157178,-73.4300752,3,,,POINT (-73.4300752 41.4157178)
84029489,41.4403613,-73.4838588,3,,,POINT (-73.4838588 41.4403613)
84029492,41.4417832,-73.4871628,3,,,POINT (-73.4871628 41.4417832)
84029676,41.3890004,-73.5056165,1,turning_circle,,POINT (-73.5056165 41.3890004)
84029971,41.3622029,-73.4848657,1,,,POINT (-73.4848657 41.3622029)
84030260,41.4145489,-73.4653758,3,,,POINT (-73.4653758 41.4145489)
84030390,41.399436,-73.4342976,3,,,POINT (-73.4342976 41.399436)
84030482,41.3968266,-73.4524093,3,,,POINT (-73.4524093 41.3968266)
84030554,41.4109882,-73.4718002,3,,,POINT (-73.4718002 41.4109882)
84031143,41.4175878,-73.4078781,1,,,POINT (-73.4078781 41.4175878)
84031145,41.4195542,-73.408433,1,,,POINT (-73.408433 41.4195542)
84031466,41.3469922,-73.4585809,3,,,POINT (-73.4585809 41.3469922)
84031738,41.4023942,-73.4377006,3,,,POINT (-73.4377006 41.4023942)
84031739,41.4027226,-73.4365333,3,,,POINT (-73.4365333 41.4027226)
84031740,41.4028353,-73.4361001,3,,,POINT (-73.4361001 41.4028353)
84031741,41.4030369,-73.4353168,3,,,POINT (-73.4353168 41.4030369)
84032568,41.4219985,-73.4461275,3,,,POINT (-73.4461275 41.4219985)
84032570,41.4216013,-73.4457587,3,,,POINT (-73.4457587 41.4216013)
84032949,41.4307932,-73.4386247,1,turning_circle,,POINT (-73.4386247 41.4307932)
84033451,41.3928601,-73.4230831,3,,,POINT (-73.4230831 41.3928601)
84033455,41.3950775,-73.4191289,3,,,POINT (-73.4191289 41.3950775)
84033595,41.428107,-73.4493841,1,,,POINT (-73.4493841 41.428107)
84033694,41.4039689,-73.46738,3,,,POINT (-73.46738 41.4039689)
84033814,41.4392077,-73.4511789,1,,,POINT (-73.4511789 41.4392077)
84034067,41.3868289,-73.4506418,3,,,POINT (-73.4506418 41.3868289)
84034093,41.4264877,-73.5010918,1,turning_circle,,POINT (-73.5010918 41.4264877)
84034185,41.4423263,-73.4310635,3,,,POINT (-73.4310635 41.4423263)
84034190,41.4464317,-73.4337294,4,,,POINT (-73.4337294 41.4464317)
84034333,41.4424486,-73.4346825,1,turning_circle,,POINT (-73.4346825 41.4424486)
84034335,41.4462153,-73.436577,1,turning_circle,,POINT (-73.436577 41.4462153)
84034592,41.4494094,-73.4858376,3,,,POINT (-73.4858376 41.4494094)
84034748,41.3806408,-73.4475053,3,,,POINT (-73.4475053 41.3806408)
84034750,41.3828498,-73.4483378,3,,,POINT (-73.4483378 41.3828498)
84034751,41.3834809,-73.4486297,3,,,POINT (-73.4486297 41.3834809)
84035034,41.4033208,-73.5310072,3,,,POINT (-73.5310072 41.4033208)
84036065,41.4426422,-73.4460016,3,,,POINT (-73.4460016 41.4426422)
84036180,41.4167538,-73.4652998,3,,,POINT (-73.4652998 41.4167538)
84036186,41.4078959,-73.4633877,3,,,POINT (-73.4633877 41.4078959)
84036188,41.4084615,-73.4635547,3,,,POINT (-73.4635547 41.4084615)
84036190,41.4085714,-73.4635871,3,,,POINT (-73.4635871 41.4085714)
84036192,41.4116013,-73.4644277,3,,,POINT (-73.4644277 41.4116013)
84036194,41.4127228,-73.464817,3,,,POINT (-73.464817 41.4127228)
84036196,41.41351,-73.4651234,4,,,POINT (-73.4651234 41.41351)
84036198,41.4143832,-73.4652329,3,,,POINT (-73.4652329 41.4143832)
84036505,41.4023475,-73.4590866,3,,,POINT (-73.4590866 41.4023475)
84036857,41.41976,-73.4116335,3,,,POINT (-73.4116335 41.41976)
84037108,41.3944657,-73.5135401,3,traffic_signals,,POINT (-73.5135401 41.3944657)
84037110,41.3947884,-73.5136703,3,,,POINT (-73.5136703 41.3947884)
84037118,41.399063,-73.5140653,3,,,POINT (-73.5140653 41.399063)
84037120,41.4034113,-73.5164231,3,,,POINT (-73.5164231 41.4034113)
84037122,41.4085085,-73.5180764,3,,,POINT (-73.5180764 41.4085085)
84037136,41.4382522,-73.4317632,1,turning_circle,,POINT (-73.4317632 41.4382522)
84037269,41.4199838,-73.4826709,1,turning_circle,,POINT (-73.4826709 41.4199838)
84037281,41.4444385,-73.427358,3,,,POINT (-73.427358 41.4444385)
84037433,41.4332721,-73.4533372,1,,,POINT (-73.4533372 41.4332721)
84037802,41.4122249,-73.4678125,1,,,POINT (-73.4678125 41.4122249)
84037977,41.3936856,-73.4430126,3,,,POINT (-73.4430126 41.3936856)
84038353,41.3923797,-73.4499581,3,,,POINT (-73.4499581 41.3923797)
84038355,41.3898555,-73.4478866,3,,,POINT (-73.4478866 41.3898555)
84038356,41.3894691,-73.4475089,3,,,POINT (-73.4475089 41.3894691)
84038532,41.3962375,-73.4544376,4,,,POINT (-73.4544376 41.3962375)
84038538,41.3989352,-73.4572841,3,traffic_signals,,POINT (-73.4572841 41.3989352)
84039076,41.4315432,-73.4924466,3,,,POINT (-73.4924466 41.4315432)
84039674,41.3641549,-73.4810342,3,,,POINT (-73.4810342 41.3641549)
84039723,41.4195726,-73.4471323,1,turning_circle,,POINT (-73.4471323 41.4195726)
84040155,41.4312719,-73.498309,1,turning_circle,,POINT (-73.498309 41.4312719)
84040523,41.4178987,-73.4318579,3,,,POINT (-73.4318579 41.4178987)
84040607,41.4427623,-73.4302533,3,,,POINT (-73.4302533 41.4427623)
84040609,41.4446761,-73.4270491,3,,,POINT (-73.4270491 41.4446761)
84040629,41.4596217,-73.4314184,3,,,POINT (-73.4314184 41.4596217)
84040631,41.4577331,-73.4293271,1,,,POINT (-73.4293271 41.4577331)
84040634,41.4492059,-73.4682465,1,,,POINT (-73.4682465 41.4492059)
84040787,41.4019715,-73.505771,1,turning_circle,,POINT (-73.505771 41.4019715)
84041334,41.3837625,-73.4341549,3,,,POINT (-73.4341549 41.3837625)
84041393,41.4062449,-73.4641569,1,turning_circle,,POINT (-73.4641569 41.4062449)
84041537,41.3984058,-73.4712048,4,,,POINT (-73.4712048 41.3984058)
84041947,41.3931418,-73.5180422,3,traffic_signals,,POINT (-73.5180422 41.3931418)
84042056,41.3804541,-73.4550927,3,,,POINT (-73.4550927 41.3804541)
84042170,41.3956801,-73.4247903,1,turning_circle,,POINT (-73.4247903 41.3956801)
84042560,41.4083193,-73.519732,3,,,POINT (-73.519732 41.4083193)
84042568,41.4081296,-73.5213116,1,turning_circle,,POINT (-73.5213116 41.4081296)
84042804,41.4568392,-73.4427596,3,,,POINT (-73.4427596 41.4568392)
84043032,41.4148691,-73.4832369,3,,,POINT (-73.4832369 41.4148691)
84043035,41.4139528,-73.4830399,1,turning_circle,,POINT (-73.4830399 41.4139528)
84043092,41.3519823,-73.4565491,3,,,POINT (-73.4565491 41.3519823)
84043340,41.4165953,-73.4959024,1,turning_circle,,POINT (-73.4959024 41.4165953)
84043368,41.4338665,-73.4230559,4,,,POINT (-73.4230559 41.4338665)
84044904,41.4101892,-73.471514,1,,,POINT (-73.471514 41.4101892)
84045144,41.4011163,-73.4671965,3,,,POINT (-73.4671965 41.4011163)
84045646,41.4063127,-73.5269299,3,,,POINT (-73.5269299 41.4063127)
84046073,41.4066046,-73.4449704,3,,,POINT (-73.4449704 41.4066046)
84046077,41.4081464,-73.4402629,3,,,POINT (-73.4402629 41.4081464)
84046083,41.4033519,-73.4475385,3,,,POINT (-73.4475385 41.4033519)
84046504,41.3786129,-73.5212541,3,,,POINT (-73.5212541 41.3786129)
84046517,41.4246319,-73.4479111,1,,,POINT (-73.4479111 41.4246319)
84046864,41.3887157,-73.4547702,3,,,POINT (-73.4547702 41.3887157)
84046868,41.3885201,-73.4556556,3,,,POINT (-73.4556556 41.3885201)
84047459,41.3636433,-73.4910097,3,,,POINT (-73.4910097 41.3636433)
84047461,41.363522,-73.4932549,3,,,POINT (-73.4932549 41.363522)
84047465,41.3620663,-73.4978298,1,turning_circle,,POINT (-73.4978298 41.3620663)
84047533,41.4235854,-73.4281956,1,,,POINT (-73.4281956 41.4235854)
84047686,41.4488337,-73.42425,1,turning_circle,,POINT (-73.42425 41.4488337)
84047763,41.439809,-73.4499107,1,,,POINT (-73.4499107 41.439809)
84048445,41.3926525,-73.5191554,3,,,POINT (-73.5191554 41.3926525)
84048457,41.3779662,-73.5232096,3,,,POINT (-73.5232096 41.3779662)
84048674,41.4086201,-73.4611821,3,,,POINT (-73.4611821 41.4086201)
84048676,41.4086362,-73.4602701,1,,,POINT (-73.4602701 41.4086362)
84048783,41.4324734,-73.4217663,3,,,POINT (-73.4217663 41.4324734)
84048901,41.3750767,-73.4648458,3,,,POINT (-73.4648458 41.3750767)
84049366,41.3965992,-73.4531809,3,,,POINT (-73.4531809 41.3965992)
84049975,41.4420018,-73.5206087,1,turning_circle,,POINT (-73.5206087 41.4420018)
84050000,41.3969779,-73.4521873,3,,,POINT (-73.4521873 41.3969779)
84050004,41.3986058,-73.4495002,3,,,POINT (-73.4495002 41.3986058)
84050011,41.3995177,-73.4372662,3,,,POINT (-73.4372662 41.3995177)
84050013,41.3995227,-73.4368059,3,,,POINT (-73.4368059 41.3995227)
84050082,41.4301507,-73.4953329,1,,,POINT (-73.4953329 41.4301507)
84050133,41.4010127,-73.4226107,4,,,POINT (-73.4226107 41.4010127)
84050420,41.4304941,-73.4745889,3,,,POINT (-73.4745889 41.4304941)
84050447,41.3568637,-73.4773407,1,turning_circle,,POINT (-73.4773407 41.3568637)
84050746,41.4002937,-73.4529583,3,,,POINT (-73.4529583 41.4002937)
84051614,41.4187904,-73.4433775,3,,,POINT (-73.4433775 41.4187904)
84051646,41.433467,-73.4225053,4,,,POINT (-73.4225053 41.433467)
84051649,41.4327019,-73.420717,4,,,POINT (-73.420717 41.4327019)
84052099,41.4040112,-73.4962177,3,,,POINT (-73.4962177 41.4040112)
84052629,41.4181599,-73.4427492,3,,,POINT (-73.4427492 41.4181599)
84052630,41.4207806,-73.4449862,1,turning_circle,,POINT (-73.4449862 41.4207806)
84052738,41.4036883,-73.4365848,3,,,POINT (-73.4365848 41.4036883)
84052964,41.3846484,-73.4607592,3,,,POINT (-73.4607592 41.3846484)
84053625,41.4341965,-73.5162474,3,,,POINT (-73.5162474 41.4341965)
84053641,41.4336395,-73.5186386,1,turning_circle,,POINT (-73.5186386 41.4336395)
84053766,41.4075414,-73.4605777,3,,,POINT (-73.4605777 41.4075414)
84053768,41.4080488,-73.4608495,3,,,POINT (-73.4608495 41.4080488)
84054216,41.3941736,-73.4224109,1,turning_circle,,POINT (-73.4224109 41.3941736)
84054342,41.3988638,-73.4369821,1,,,POINT (-73.4369821 41.3988638)
84054696,41.4324303,-73.4969045,1,turning_circle,,POINT (-73.4969045 41.4324303)
84054738,41.3758818,-73.4648887,3,,,POINT (-73.4648887 41.3758818)
84054780,41.4082433,-73.5263987,1,turning_circle,,POINT (-73.5263987 41.4082433)
84055501,41.3852566,-73.4351763,3,,,POINT (-73.4351763 41.3852566)
84055958,41.4423334,-73.4271405,1,,,POINT (-73.4271405 41.4423334)
84056623,41.3668749,-73.4334417,3,,,POINT (-73.4334417 41.3668749)
84056763,41.390318,-73.4394678,1,,,POINT (-73.4394678 41.390318)
84057049,41.388618,-73.4664187,3,,,POINT (-73.4664187 41.388618)
84057843,41.389273,-73.4492342,1,,,POINT (-73.4492342 41.389273)
84058370,41.4252014,-73.4372064,1,,,POINT (-73.4372064 41.4252014)
84058423,41.4480295,-73.4633634,1,,,POINT (-73.4633634 41.4480295)
84058622,41.4300826,-73.5145273,3,,,POINT (-73.5145273 41.4300826)
84058697,41.3754889,-73.4634039,1,,,POINT (-73.4634039 41.3754889)
84058726,41.4174807,-73.481483,3,,,POINT (-73.481483 41.4174807)
84058757,41.4147161,-73.483777,1,turning_circle,,POINT (-73.483777 41.4147161)
84058840,41.4128294,-73.4405163,3,,,POINT (-73.4405163 41.4128294)
84059051,41.3830155,-73.432773,3,,,POINT (-73.432773 41.3830155)
84059053,41.3832189,-73.4337874,3,,,POINT (-73.4337874 41.3832189)
84059058,41.3817062,-73.4333042,3,,,POINT (-73.4333042 41.3817062)
84059062,41.3820354,-73.4324957,3,,,POINT (-73.4324957 41.3820354)
84060331,41.4015416,-73.4236504,3,,,POINT (-73.4236504 41.4015416)
84060845,41.4190553,-73.4305835,3,,,POINT (-73.4305835 41.4190553)
84060851,41.4190764,-73.4299783,1,,,POINT (-73.4299783 41.4190764)
84061006,41.4399797,-73.5128681,1,turning_circle,,POINT (-73.5128681 41.4399797)
84061162,41.4161885,-73.4803532,1,,,POINT (-73.4803532 41.4161885)
84061693,41.4096501,-73.4809553,1,turning_circle,,POINT (-73.4809553 41.4096501)
84061799,41.4414024,-73.445148,3,,,POINT (-73.445148 41.4414024)
84062045,41.4592042,-73.4332619,1,,,POINT (-73.4332619 41.4592042)
84062069,41.3624893,-73.4821209,1,turning_circle,,POINT (-73.4821209 41.3624893)
84062424,41.4141986,-73.4607594,1,turning_circle,,POINT (-73.4607594 41.4141986)
84062457,41.3949825,-73.4484441,1,,,POINT (-73.4484441 41.3949825)
84062721,41.3769406,-73.4394758,3,,,POINT (-73.4394758 41.3769406)
84062726,41.3759145,-73.4388688,3,,,POINT (-73.4388688 41.3759145)
84062869,41.3990292,-73.4223296,3,,,POINT (-73.4223296 41.3990292)
84064282,41.3901125,-73.498297,1,,,POINT (-73.498297 41.3901125)
84065367,41.4542977,-73.4711863,1,,,POINT (-73.4711863 41.4542977)
84065748,41.4111548,-73.4667044,1,,,POINT (-73.4667044 41.4111548)
84067033,41.4179725,-73.4773024,1,turning_circle,,POINT (-73.4773024 41.4179725)
84067562,41.3759207,-73.5330852,3,,,POINT (-73.5330852 41.3759207)
84069009,41.4451765,-73.4645772,1,turning_circle,,POINT (-73.4645772 41.4451765)
84069346,41.4209119,-73.5101045,1,turning_circle,,POINT (-73.5101045 41.4209119)
84069491,41.3624197,-73.4848572,1,,,POINT (-73.4848572 41.3624197)
94174451,41.3926808,-73.528427,3,motorway_junction,2,POINT (-73.528427 41.3926808)
94375756,41.3905907,-73.5229593,4,traffic_signals,,POINT (-73.5229593 41.3905907)
94375758,41.3913427,-73.5215183,3,,,POINT (-73.5215183 41.3913427)
94376707,41.3899487,-73.5234041,3,,,POINT (-73.5234041 41.3899487)
94378036,41.3898112,-73.5129339,3,,,POINT (-73.5129339 41.3898112)
94378041,41.388458,-73.5179082,1,,,POINT (-73.5179082 41.388458)
94378052,41.3883657,-73.5214586,1,,,POINT (-73.5214586 41.3883657)
94379498,41.3897716,-73.510199,3,,,POINT (-73.510199 41.3897716)
94380312,41.3853046,-73.5152917,3,traffic_signals,,POINT (-73.5152917 41.3853046)
94382589,41.3900437,-73.5120201,3,motorway_junction,2B-2A,POINT (-73.5120201 41.3900437)
94383481,41.3905107,-73.5172634,3,motorway_junction,2A,POINT (-73.5172634 41.3905107)
94386428,41.3934426,-73.509575,3,traffic_signals,,POINT (-73.509575 41.3934426)
94386430,41.3916735,-73.5056539,3,,,POINT (-73.5056539 41.3916735)
94386432,41.3906692,-73.5034721,3,,,POINT (-73.5034721 41.3906692)
94386439,41.3893855,-73.4993376,3,,,POINT (-73.4993376 41.3893855)
94386445,41.3887412,-73.4969774,3,traffic_signals,,POINT (-73.4969774 41.3887412)
94386446,41.388333,-73.4959184,3,,,POINT (-73.4959184 41.388333)
94386458,41.3867061,-73.4893449,3,traffic_signals,,POINT (-73.4893449 41.3867061)
94387069,41.3885203,-73.4970781,2,,,POINT (-73.4970781 41.3885203)
94388699,41.3834804,-73.48422,3,motorway_junction,3,POINT (-73.48422 41.3834804)
94391408,41.3865339,-73.4876449,4,traffic_signals,,POINT (-73.4876449 41.3865339)
94392454,41.3929443,-73.4781761,3,motorway_junction,4,POINT (-73.4781761 41.3929443)
94392476,41.3841535,-73.4817462,3,,,POINT (-73.4817462 41.3841535)
94394010,41.3818333,-73.4752344,3,,,POINT (-73.4752344 41.3818333)
94394728,41.3890709,-73.4760332,3,motorway_junction,4,POINT (-73.4760332 41.3890709)
94400442,41.3785347,-73.4771851,4,,,POINT (-73.4771851 41.3785347)
94402238,41.3760357,-73.4731458,3,motorway_junction,8,POINT (-73.4731458 41.3760357)
94402240,41.3751554,-73.4731189,3,,,POINT (-73.4731189 41.3751554)
94403910,41.3635693,-73.4734567,3,,,POINT (-73.4734567 41.3635693)
94404623,41.3754625,-73.4735788,3,motorway_junction,7,POINT (-73.4735788 41.3754625)
94405934,41.3782445,-73.4777861,3,,,POINT (-73.4777861 41.3782445)
94406013,41.3781801,-73.477931,3,,,POINT (-73.477931 41.3781801)
94406890,41.3768283,-73.4740663,3,,,POINT (-73.4740663 41.3768283)
94406892,41.3758636,-73.4739536,3,traffic_signals,,POINT (-73.4739536 41.3758636)
94406903,41.3719291,-73.4754776,3,traffic_signals,,POINT (-73.4754776 41.3719291)
94407770,41.3700707,-73.4766802,3,,,POINT (-73.4766802 41.3700707)
94407968,41.3715519,-73.4732224,4,traffic_signals,,POINT (-73.4732224 41.3715519)
94410010,41.3801887,-73.4764598,1,,,POINT (-73.4764598 41.3801887)
94464282,41.3683753,-73.493477,3,stop,,POINT (-73.493477 41.3683753)
94465406,41.366502,-73.4824269,3,,,POINT (-73.4824269 41.366502)
95273593,41.42855,-73.4105829,2,,,POINT (-73.4105829 41.42855)
95276386,41.4273083,-73.413904,3,,,POINT (-73.413904 41.4273083)
95279725,41.4218351,-73.4201951,3,,,POINT (-73.4201951 41.4218351)
95281201,41.4211975,-73.4175403,3,traffic_signals,,POINT (-73.4175403 41.4211975)
95284209,41.4190039,-73.4248244,3,,,POINT (-73.4248244 41.4190039)
95289589,41.4165311,-73.4192789,3,,,POINT (-73.4192789 41.4165311)
95298868,41.416554,-73.4305977,3,motorway_junction,7,POINT (-73.4305977 41.416554)
100307869,41.4019734,-73.4654784,3,motorway_junction,5,POINT (-73.4654784 41.4019734)
100308112,41.4078068,-73.4581219,3,,,POINT (-73.4581219 41.4078068)
100331144,41.4127838,-73.4103119,3,,,POINT (-73.4103119 41.4127838)
100336081,41.4114068,-73.412069,3,,,POINT (-73.412069 41.4114068)
100339526,41.4142208,-73.4145316,3,motorway_junction,8,POINT (-73.4145316 41.4142208)
100345676,41.4148865,-73.4154936,3,,,POINT (-73.4154936 41.4148865)
106984447,41.4020824,-73.424792,3,,,POINT (-73.424792 41.4020824)
106984456,41.4050373,-73.4216275,3,traffic_signals,,POINT (-73.4216275 41.4050373)
106984460,41.4059448,-73.4188807,3,traffic_signals,,POINT (-73.4188807 41.4059448)
106984473,41.40935,-73.4148603,3,traffic_signals,,POINT (-73.4148603 41.40935)
138822732,41.3935422,-73.4617434,3,,,POINT (-73.4617434 41.3935422)
138826191,41.395879,-73.4570295,5,,,POINT (-73.4570295 41.395879)
138826193,41.3960433,-73.4576564,3,,,POINT (-73.4576564 41.3960433)
138826194,41.3962065,-73.4580218,3,,,POINT (-73.4580218 41.3962065)
138827965,41.3956184,-73.4551393,1,,,POINT (-73.4551393 41.3956184)
138829294,41.3960959,-73.4575588,3,,,POINT (-73.4575588 41.3960959)
138831044,41.3970101,-73.4622683,3,stop,,POINT (-73.4622683 41.3970101)
138836115,41.3971518,-73.4602281,3,,,POINT (-73.4602281 41.3971518)
138856153,41.3956379,-73.4570836,5,,,POINT (-73.4570836 41.3956379)
138893011,41.3904619,-73.5222438,3,,,POINT (-73.5222438 41.3904619)
267199615,41.4261435,-73.4126166,3,,,POINT (-73.4126166 41.4261435)
